"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","PopTot","PopPreSAC","PopSAC","PopAdult","Endemicity","PopReq","PopTrg","PopTreat","Cov","Cum_MDA","MDA","EffMDA","MDA_n","EffMDA_n","EpiCov","EpiMDA","EpiEffMDA","EpiMDA_n","EpiEffMDA_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Bayo","36481",null,null,"0","ADM2","Bayo","36481","NGA0378236481","2022","117243","18759","32828","60967","Endemic (under MDA)","114444","93795","96629","103.02","16","1","1","4","4","84.430000000000007","1","1","4","4","IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Biu","36482",null,null,"0","ADM2","Biu","36482","NGA0378236482","2022","261380","41821","73186","135918","Endemic (under MDA)","233341","209104","214313","102.48999999999999","18","1","1","5","5","91.849999999999994","1","1","5","4","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Chibok","36483",null,null,"0","ADM2","Chibok","36483","NGA0378236483","2022","98133","15701","27477","51029","Endemic (MDA not delivered)","95790","0","0","0.0","15","0","0","2","2","0.0","0","0","2","0","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Damboa","36484",null,null,"0","ADM2","Damboa","36484","NGA0378236484","2022","343771","55003","96256","178761","Endemic (MDA not delivered)","117009","0","0","0.0","17","0","0","4","0","0.0","0","0","4","2","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Dikwa","36485",null,null,"0","ADM2","Dikwa","36485","NGA0378236485","2022","157223","25156","44022","81756","Endemic (MDA not delivered)","74702","0","0","0.0","15","0","0","2","2","0.0","0","0","2","2","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Gubio","36486",null,null,"0","ADM2","Gubio","36486","NGA0378236486","2022","226800","36288","63504","117936","Unknown (under LF MDA)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Guzamala","36487",null,null,"0","ADM2","Guzamala","36487","NGA0378236487","2022","141990","22718","39757","73835","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Gwoza","36488",null,null,"0","ADM2","Gwoza","36488","NGA0378236488","2022","410187","65630","114852","213297","Endemic (MDA not delivered)","203265","0","0","0.0","14","0","0","1","0","0.0","0","0","1","0","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Hawul","36489",null,null,"0","ADM2","Hawul","36489","NGA0378236489","2022","178607","28577","50010","92876","Endemic (under MDA)","102698","142886","146171","102.3","18","1","1","5","2","142.33000000000001","1","1","5","4","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Jere","36490",null,null,"0","ADM2","Jere","36490","NGA0378236490","2022","313534","50165","87789","163037","Unknown (under LF MDA)","0","0","244514","0.0","0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Kaga","36491",null,null,"0","ADM2","Kaga","36491","NGA0378236491","2022","133628","21380","37416","69486","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Kala Balge","36492",null,null,"0","ADM2","Kala Balge","36492","NGA0378236492","2022","90254","14441","25271","46932","Endemic (MDA not delivered)","88099","0","0","0.0","17","0","0","1","1","0.0","0","0","1","1","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Konduga","36493",null,null,"0","ADM2","Konduga","36493","NGA0378236493","2022","232420","37187","65078","120858","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Kukawa","36494",null,null,"0","ADM2","Kukawa","36494","NGA0378236494","2022","302637","48422","84738","157371","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Kwaya Kusar","36495",null,null,"0","ADM2","Kwaya Kusar","36495","NGA0378236495","2022","83875","13420","23485","43615","Endemic (under MDA)","81872","67100","68462","102.03","21","1","1","5","5","83.620000000000005","1","1","5","5","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Mafa","36496",null,null,"0","ADM2","Mafa","36496","NGA0378236496","2022","153673","24588","43028","79910","Unknown (under LF MDA)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Magumeri","36497",null,null,"0","ADM2","Magumeri","36497","NGA0378236497","2022","208174","33308","58289","108250","Unknown (under LF MDA)","0","0","162664","0.0","0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Maiduguri","36498",null,null,"0","ADM2","Maiduguri","36498","NGA0378236498","2022","774158","123865","216764","402562","Unknown (under LF MDA)","0","0","604788","0.0","0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Marte","36499",null,null,"0","ADM2","Marte","36499","NGA0378236499","2022","192050","30728","53774","99866","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Mobbar","36500",null,null,"0","ADM2","Mobbar","36500","NGA0378236500","2022","173174","27708","48489","90050","Endemic (MDA not delivered)","78485","0","0","0.0","1","0","0","1","0","0.0","0","0","1","0","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Monguno","36501",null,null,"0","ADM2","Monguno","36501","NGA0378236501","2022","163074","26092","45661","84799","Unknown (under LF MDA)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Ngala","36502",null,null,"0","ADM2","Ngala","36502","NGA0378236502","2022","351933","56309","98541","183005","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Nganzai","36503",null,null,"0","ADM2","Nganzai","36503","NGA0378236503","2022","148152","23704","41483","77039","Unknown (under LF MDA)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Borno","3782","Shani","36504",null,null,"0","ADM2","Shani","36504","NGA0378236504","2022","151890","24302","42529","78983","Endemic (under MDA)","148264","121512","121600","100.06999999999999","21","1","1","5","5","82.019999999999996","1","1","5","1","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Abi","36505",null,null,"0","ADM2","Abi","36505","NGA0378336505","2022","214959","34394","60189","111779","Unknown (under LF MDA)","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Akamkpa","36506",null,null,"0","ADM2","Akamkpa","36506","NGA0378336506","2022","224346","35895","62817","116660","Endemic (MDA not delivered)","177709","0","0","0.0","24","0","0","7","7","0.0","0","0","7","7","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Akpabuyo","36507",null,null,"0","ADM2","Akpabuyo","36507","NGA0378336507","2022","402887","64462","112808","209501","Endemic (MDA not delivered)","75664","0","0","0.0","24","0","0","7","5","0.0","0","0","7","6","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Bakasi","36508",null,null,"0","ADM2","Bakasi","36508","NGA0378336508","2022","48076","7692","13461","24999","Endemic (MDA not delivered)","46928","0","0","0.0","24","0","0","7","7","0.0","0","0","7","4","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Bekwara","36509",null,null,"0","ADM2","Bekwara","36509","NGA0378336509","2022","157093","25135","43986","81689","Endemic (MDA not delivered)","113164","0","0","0.0","23","0","0","6","6","0.0","0","0","6","5","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Biase","36510",null,null,"0","ADM2","Biase","36510","NGA0378336510","2022","251153","40184","70323","130600","Endemic (MDA not delivered)","109294","0","0","0.0","24","0","0","7","6","0.0","0","0","7","7","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Boki","36511",null,null,"0","ADM2","Boki","36511","NGA0378336511","2022","276327","44212","77372","143690","Endemic (MDA not delivered)","269731","0","0","0.0","23","0","0","7","7","0.0","0","0","7","7","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Caabar South","36512",null,null,"0","ADM2","Caabar South","36512","NGA0378336512","2022","284476","45516","79653","147927","Unknown (under LF MDA)","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Calabar Municipal","36513",null,null,"0","ADM2","Calabar Municipal","36513","NGA0378336513","2022","266308","42609","74566","138480","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Etung","36514",null,null,"0","ADM2","Etung","36514","NGA0378336514","2022","119051","19048","33334","61907","Endemic (MDA not delivered)","116210","0","0","0.0","23","0","0","7","6","0.0","0","0","7","3","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Ikom","36515",null,null,"0","ADM2","Ikom","36515","NGA0378336515","2022","241058","38569","67496","125350","Endemic (MDA not delivered)","134085","0","0","0.0","23","0","0","7","7","0.0","0","0","7","7","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Obanliku","36516",null,null,"0","ADM2","Obanliku","36516","NGA0378336516","2022","163777","26204","45857","85164","Endemic (MDA not delivered)","63979","0","0","0.0","23","0","0","7","5","0.0","0","0","7","6","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Obubra","36517",null,null,"0","ADM2","Obubra","36517","NGA0378336517","2022","255994","40959","71678","133117","Endemic (MDA not delivered)","80616","0","0","0.0","23","0","0","7","7","0.0","0","0","7","7","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Obudu","36518",null,null,"0","ADM2","Obudu","36518","NGA0378336518","2022","237678","38029","66550","123593","Endemic (MDA not delivered)","63739","0","0","0.0","23","0","0","7","5","0.0","0","0","7","6","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Odukpani","36519",null,null,"0","ADM2","Odukpani","36519","NGA0378336519","2022","285684","45709","79992","148556","Endemic (MDA not delivered)","126244","0","0","0.0","23","0","0","7","5","0.0","0","0","7","6","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Ogoja","36520",null,null,"0","ADM2","Ogoja","36520","NGA0378336520","2022","255188","40830","71453","132698","Endemic (MDA not delivered)","128358","0","0","0.0","23","0","0","7","7","0.0","0","0","7","7","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Yakur","36521",null,null,"0","ADM2","Yakur","36521","NGA0378336521","2022","291631","46661","81657","151648","Endemic (MDA not delivered)","80190","0","0","0.0","24","0","0","7","4","0.0","0","0","7","6","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Cross River","3783","Yala","36522",null,null,"0","ADM2","Yala","36522","NGA0378336522","2022","312998","50080","87639","162759","Endemic (under MDA)","229047","250398","233717","93.340000000000003","25","1","1","8","7","102.04000000000001","1","1","8","8","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Aniocha North","36523",null,null,"0","ADM2","Aniocha North","36523","NGA0378436523","2022","155444","24871","43524","80831","Endemic (under post-intervention surveillance)","0","0","109000","0.0","25","0","0","8","6","0.0","0","0","8","6","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Aniocha South","36524",null,null,"0","ADM2","Aniocha South","36524","NGA0378436524","2022","208727","33396","58444","108538","Endemic (under post-intervention surveillance)","0","0","144000","0.0","25","0","0","8","6","0.0","0","0","8","6","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Bomadi","36525",null,null,"0","ADM2","Bomadi","36525","NGA0378436525","2022","128624","20580","36015","66884","Unknown (under LF MDA)","0","0","87930","0.0","1","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Burutu","36526",null,null,"0","ADM2","Burutu","36526","NGA0378436526","2022","311250","49800","87150","161850","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ethiope East","36527",null,null,"0","ADM2","Ethiope East","36527","NGA0378436527","2022","298077","47692","83462","155000","Endemic (under post-intervention surveillance)","0","0","206000","0.0","6","0","0","5","2","0.0","0","0","5","5","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ethiope West","36528",null,null,"0","ADM2","Ethiope West","36528","NGA0378436528","2022","302233","48357","84625","157161","Endemic (under post-intervention surveillance)","0","0","917","0.0","5","0","0","4","2","0.0","0","0","4","1","IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ika North East","36529",null,null,"0","ADM2","Ika North East","36529","NGA0378436529","2022","272640","43622","76339","141773","Endemic (under post-intervention surveillance)","0","0","180000","0.0","24","0","0","7","5","0.0","0","0","7","5","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ika South","36530",null,null,"0","ADM2","Ika South","36530","NGA0378436530","2022","241372","38619","67584","125513","Endemic (under post-intervention surveillance)","0","0","0","0.0","24","0","0","7","5","0.0","0","0","7","6","Not delivered","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Isoko North","36531",null,null,"0","ADM2","Isoko North","36531","NGA0378436531","2022","213999","34240","59920","111279","Endemic (under post-intervention surveillance)","0","0","148000","0.0","6","0","0","5","2","0.0","0","0","5","5","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Isoko South","36532",null,null,"0","ADM2","Isoko South","36532","NGA0378436532","2022","338040","54086","94651","175781","Unknown (under LF MDA)","0","0","152200","0.0","1","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ndokwa East","36533",null,null,"0","ADM2","Ndokwa East","36533","NGA0378436533","2022","153158","24505","42884","79642","Endemic (under post-intervention surveillance)","0","0","104400","0.0","24","0","0","7","5","0.0","0","0","7","5","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ndokwa West","36534",null,null,"0","ADM2","Ndokwa West","36534","NGA0378436534","2022","221674","35468","62069","115270","Endemic (under post-intervention surveillance)","0","0","178","0.0","24","0","0","7","4","0.0","0","0","7","2","IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Okpe","36535",null,null,"0","ADM2","Okpe","36535","NGA0378436535","2022","193029","30885","54048","100375","Endemic (under post-intervention surveillance)","0","0","0","0.0","5","0","0","4","4","0.0","0","0","4","1","Not delivered","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Oshimili North","36536",null,null,"0","ADM2","Oshimili North","36536","NGA0378436536","2022","171187","27390","47932","89017","Endemic (under post-intervention surveillance)","0","0","90200","0.0","24","0","0","7","5","0.0","0","0","7","5","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Oshimili South","36537",null,null,"0","ADM2","Oshimili South","36537","NGA0378436537","2022","222086","35534","62184","115485","Endemic (under post-intervention surveillance)","0","0","1664","0.0","23","0","0","7","5","0.0","0","0","7","2","IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Patani","36538",null,null,"0","ADM2","Patani","36538","NGA0378436538","2022","100511","16082","28143","52266","Unknown (under LF MDA)","0","0","71470","0.0","1","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Sapele","36539",null,null,"0","ADM2","Sapele","36539","NGA0378436539","2022","255169","40827","71447","132688","Endemic (under post-intervention surveillance)","0","0","377","0.0","5","0","0","4","4","0.0","0","0","4","1","IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Udu","36540",null,null,"0","ADM2","Udu","36540","NGA0378436540","2022","212820","34051","59590","110667","Unknown (under LF MDA)","0","0","147400","0.0","4","0","0","3","3","0.0","0","0","3","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ughelli North","36541",null,null,"0","ADM2","Ughelli North","36541","NGA0378436541","2022","476568","76251","133439","247815","Endemic (under post-intervention surveillance)","0","0","1113","0.0","5","0","0","4","2","0.0","0","0","4","1","IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ughelli South","36542",null,null,"0","ADM2","Ughelli South","36542","NGA0378436542","2022","317055","50729","88775","164868","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Ukwuani","36543",null,null,"0","ADM2","Ukwuani","36543","NGA0378436543","2022","178720","28595","50041","92934","Endemic (under post-intervention surveillance)","0","0","128000","0.0","23","0","0","7","4","0.0","0","0","7","4","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Uvwie","36544",null,null,"0","ADM2","Uvwie","36544","NGA0378436544","2022","284241","45479","79588","147805","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Warii North","36545",null,null,"0","ADM2","Warii North","36545","NGA0378436545","2022","203823","32612","57070","105988","Unknown (under LF MDA)","0","0","141000","0.0","4","0","0","3","2","0.0","0","0","3","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Warri South","36546",null,null,"0","ADM2","Warri South","36546","NGA0378436546","2022","450424","72068","126119","234221","Unknown (under LF MDA)","0","0","261400","0.0","4","0","0","3","3","0.0","0","0","3","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Delta","3784","Warri South West","36547",null,null,"0","ADM2","Warri South West","36547","NGA0378436547","2022","173214","27714","48500","90071","Unknown (under LF MDA)","0","0","120000","0.0","4","0","0","3","2","0.0","0","0","3","0","ALB+IVM","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Abakaliki","36548",null,null,"0","ADM2","Abakaliki","36548","NGA0378536548","2022","225234","36037","63065","117121","Unknown (under LF MDA)","0","0","0","0.0","5","0","0","4","4","0.0","0","0","4","0","Not delivered","1","5"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Afikpo North","36549",null,null,"0","ADM2","Afikpo North","36549","NGA0378536549","2022","232490","37198","65097","120895","Endemic (under post-intervention surveillance)","0","0","159932","0.0","23","0","0","6","5","0.0","0","0","6","4","ALB+IVM","1","3"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Afikpo South","36550",null,null,"0","ADM2","Afikpo South","36550","NGA0378536550","2022","233174","37308","65289","121251","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Ebonyi","36551",null,null,"0","ADM2","Ebonyi","36551","NGA0378536551","2022","188290","30126","52721","97911","Endemic (under MDA)","60041","150632","129676","86.090000000000003","25","1","1","8","7","215.97999999999999","1","1","8","7","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Ezza North","36552",null,null,"0","ADM2","Ezza North","36552","NGA0378536552","2022","216172","34588","60528","112410","Endemic (under MDA)","61246","172938","143752","83.120000000000005","25","1","1","8","7","234.71000000000001","1","1","8","6","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Ezza south","36553",null,null,"0","ADM2","Ezza south","36553","NGA0378536553","2022","197744","31639","55368","102827","Endemic (MDA not delivered)","193023","0","0","0.0","24","0","0","7","5","0.0","0","0","7","2","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Ikwo","36554",null,null,"0","ADM2","Ikwo","36554","NGA0378536554","2022","318581","50973","89203","165662","Endemic (under MDA)","133903","254865","219968","86.310000000000002","25","1","1","8","7","164.27000000000001","1","1","8","6","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Ishielu","36555",null,null,"0","ADM2","Ishielu","36555","NGA0378536555","2022","224232","35877","62785","116600","Endemic (under MDA)","78468","179385","146488","81.659999999999997","25","1","1","8","7","186.69","1","1","8","6","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Ivo","36556",null,null,"0","ADM2","Ivo","36556","NGA0378536556","2022","179505","28721","50261","93343","Endemic (MDA not delivered)","175221","0","0","0.0","24","0","0","7","5","0.0","0","0","7","1","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Izzi","36557",null,null,"0","ADM2","Izzi","36557","NGA0378536557","2022","347481","55597","97295","180690","Endemic (under MDA)","132578","277985","239896","86.299999999999997","26","1","1","9","8","180.94999999999999","1","1","9","7","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Ohaozara","36558",null,null,"0","ADM2","Ohaozara","36558","NGA0378536558","2022","220636","35302","61778","114731","Endemic (under MDA)","52693","176509","143656","81.390000000000001","25","1","1","8","7","272.63","1","1","8","7","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Ohaukwu","36559",null,null,"0","ADM2","Ohaukwu","36559","NGA0378536559","2022","291463","46634","81610","151561","Endemic (under MDA)","141988","233171","197282","84.609999999999999","7","1","1","6","6","138.94","1","1","6","5","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Ebonyi","3785","Onicha","36560",null,null,"0","ADM2","Onicha","36560","NGA0378536560","2022","351572","56252","98440","182818","Endemic (MDA not delivered)","343181","0","0","0.0","24","0","0","7","5","0.0","0","0","7","1","Not delivered","1","1"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Edo","3786","Akoko-Edo","36561",null,null,"0","ADM2","Akoko-Edo","36561","NGA0378636561","2022","389104","62257","108949","202334","Endemic (under MDA)","147630","311283","267461","85.920000000000002","26","1","1","9","6","181.16999999999999","1","1","9","8","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Edo","3786","Egor","36562",null,null,"0","ADM2","Egor","36562","NGA0378636562","2022","504582","80733","141283","262383","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Edo","3786","Esan Central","36563",null,null,"0","ADM2","Esan Central","36563","NGA0378636563","2022","156333","25013","43773","81293","Endemic (under MDA)","152602","125066","101760","81.370000000000005","7","1","1","6","5","66.680000000000007","1","0","6","1","IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Edo","3786","Esan North East","36564",null,null,"0","ADM2","Esan North East","36564","NGA0378636564","2022","177170","28347","49608","92128","Endemic (under MDA)","78115","141736","124309","87.700000000000003","25","1","1","8","6","159.13999999999999","1","1","8","7","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Edo","3786","Esan South East","36565",null,null,"0","ADM2","Esan South East","36565","NGA0378636565","2022","248983","39837","69715","129471","Endemic (under MDA)","123781","199186","170412","85.549999999999997","26","1","1","9","7","137.66999999999999","1","1","9","7","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Edo","3786","Esan West","36566",null,null,"0","ADM2","Esan West","36566","NGA0378636566","2022","186813","29890","52308","97143","Endemic (under MDA)","182354","149451","104398","69.849999999999994","26","1","0","9","6","57.25","1","0","9","2","IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Edo","3786","Etsako Central","36567",null,null,"0","ADM2","Etsako Central","36567","NGA0378636567","2022","140397","22464","39311","73007","Endemic (under MDA)","91309","112318","102059","90.870000000000005","8","1","1","6","5","111.77","1","1","6","5","ALB+IVM","1","2"
"Africa","Western Africa","AFRO","Nigeria","34","NI","NG","NGA","Edo","3786","Etsako East","36568",null,null,"0","ADM2","Etsako East","36568","NGA0378636568","2022","216732","34677","60685","112701","Endemic (under MDA)","211558","173386","144977","83.620000000000005","26","1","1","9","6","68.530000000000001","1","0","9","2","IVM","1","2"
