"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","PopTot","PopPreSAC","PopSAC","PopAdult","Endemicity","PopReq","PopTrg","PopTreat","Cov","Cum_MDA","MDA","EffMDA","MDA_n","EffMDA_n","EpiCov","EpiMDA","EpiEffMDA","EpiMDA_n","EpiEffMDA_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 2 (Kilbet Rasu)","0",null,"Aba 'Ala","18497","ADM3","Aba 'Ala","18497","ETH0194218497","2022","49749","5273","14295","28698","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Adaa'r","18498","ADM3","Adaa'r","18498","ETH0194218498","2022","70540","7477","20269","40691","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Afambo","18499","ADM3","Afambo","18499","ETH0194218499","2022","31636","3353","9091","18250","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 2 (Kilbet Rasu)","0",null,"Afdera","18500","ADM3","Afdera","18500","ETH0194218500","2022","42236","4477","12136","24364","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 3 (Gabi Rasu)","0",null,"Amibara","18501","ADM3","Amibara","18501","ETH0194218501","2022","83212","8821","23911","48002","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","South Wello","0",null,"Argoba","18502","ADM3","Argoba","18502","ETH0194318502","2022","42416","4496","12188","24468","Endemic (under MDA)","42415","36656","34688","94.629999999999995","1","1","1","1","1","81.780000000000001","1","1","1","1","IVM","1","2"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 3 (Gabi Rasu)","0",null,"Awash Fentale","18503","ADM3","Awash Fentale","18503","ETH0194218503","2022","19190","2034","5514","11070","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 3 (Gabi Rasu)","0",null,"Awash City","18504","ADM3","Awash City","18504","ETH0194218504","2022","19409","2057","5577","11196","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 4 (Fantana Rasu)","0",null,"Awra","18505","ADM3","Awra","18505","ETH0194218505","2022","46881","4969","13471","27043","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Asayita","18506","ADM3","Asayita","18506","ETH0194218506","2022","61900","6561","17787","35708","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 2 (Kilbet Rasu)","0",null,"Berahile","18507","ADM3","Berahile","18507","ETH0194218507","2022","104062","11031","29902","60029","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 2 (Kilbet Rasu)","0",null,"Bidu","18508","ADM3","Bidu","18508","ETH0194218508","2022","83213","8821","23911","48002","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 3 (Gabi Rasu)","0",null,"Gelealo","18509","ADM3","Gelealo","18509","ETH0194218509","2022","41799","4431","12011","24112","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Chifra","18510","ADM3","Chifra","18510","ETH0194218510","2022","119417","12658","34314","68886","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 5 (Hari Rasu)","0",null,"Dalifage","18511","ADM3","Dalifage","18511","ETH0194218511","2022","47400","5024","13620","27343","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 2 (Kilbet Rasu)","0",null,"Dalol","18512","ADM3","Dalol","18512","ETH0194218512","2022","110030","11663","31617","63472","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 5 (Hari Rasu)","0",null,"Dewe","18513","ADM3","Dewe","18513","ETH0194218513","2022","55492","5882","15945","32011","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Dubti","18514","ADM3","Dubti","18514","ETH0194218514","2022","85636","9078","24607","49400","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 3 (Gabi Rasu)","0",null,"Dulecha","18515","ADM3","Dulecha","18515","ETH0194218515","2022","27175","2881","7809","15676","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Elidar","18516","ADM3","Elidar","18516","ETH0194218516","2022","105145","11145","30213","60654","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 2 (Kilbet Rasu)","0",null,"Erebti","18517","ADM3","Erebti","18517","ETH0194218517","2022","75882","8044","21804","43773","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 4 (Fantana Rasu)","0",null,"Ewa","18518","ADM3","Ewa","18518","ETH0194218518","2022","62486","6624","17955","36046","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 3 (Gabi Rasu)","0",null,"Gewane","18520","ADM3","Gewane","18520","ETH0194218520","2022","41418","4390","11901","23892","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 4 (Fantana Rasu)","0",null,"Gulina","18521","ADM3","Gulina","18521","ETH0194218521","2022","65283","6920","18759","37659","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 5 (Hari Rasu)","0",null,"Hadelela","18522","ADM3","Hadelela","18522","ETH0194218522","2022","46223","4900","13282","26664","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 2 (Kilbet Rasu)","0",null,"Kunneba","18523","ADM3","Kunneba","18523","ETH0194218523","2022","71021","7528","20407","40969","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Kurri","18524","ADM3","Kurri","18524","ETH0194218524","2022","63628","6745","18283","36704","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 2 (Kilbet Rasu)","0",null,"Megale","18525","ADM3","Megale","18525","ETH0194218525","2022","36852","3906","10589","21258","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Mile","18526","ADM3","Mile","18526","ETH0194218526","2022","121646","12895","34954","70172","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 1 (Awsi Rasu)","0",null,"Logiya-Semera","18527","ADM3","Logiya-Semera","18527","ETH0194218527","2022","44489","4716","12784","25664","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 5 (Hari Rasu)","0",null,"Samurobi Gele'alo","18528","ADM3","Samurobi Gele'alo","18528","ETH0194218528","2022","41975","4449","12061","24213","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 5 (Hari Rasu)","0",null,"Telalak","18529","ADM3","Telalak","18529","ETH0194218529","2022","49772","5276","14302","28711","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 4 (Fantana Rasu)","0",null,"Teru","18530","ADM3","Teru","18530","ETH0194218530","2022","62226","6596","17880","35896","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 4 (Fantana Rasu)","0",null,"Yalo","18531","ADM3","Yalo","18531","ETH0194218531","2022","63812","6764","18336","36811","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Wag Hamra","0",null,"Abergele","18532","ADM3","Abergele","18532","ETH0194318532","2022","60338","6396","17338","34807","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Gondar","0",null,"Addi Arekay","18533","ADM3","Addi Arekay","18533","ETH0194318533","2022","126913","13453","36468","73211","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","South Wello","0",null,"Albuko","18534","ADM3","Albuko","18534","ETH0194318534","2022","95166","10088","27346","54897","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Central Gondar","0",null,"Alfa","18535","ADM3","Alfa","18535","ETH0194318535","2022","254338","26960","73083","146717","Endemic (under MDA)","254338","219800","56897","25.890000000000001","10","1","0","9","5","22.370000000000001","1","0","9","2","IVM","1","2"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","South Wello","0",null,"Ambasel","18536","ADM3","Ambasel","18536","ETH0194318536","2022","149791","15878","43042","86408","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","South Gondar","0",null,"West Esite","18537","ADM3","West Esite","18537","ETH0194318537","2022","151037","16010","43400","87127","Endemic (under MDA)","151037","130527","121737","93.269999999999996","1","1","1","1","1","80.599999999999994","1","1","1","1","IVM","1","2"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","East Gojam","0",null,"Aneded","18538","ADM3","Aneded","18538","ETH0194318538","2022","99049","10499","28461","57137","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Shewa","0",null,"Angolelana Tera","18539","ADM3","Angolelana Tera","18539","ETH0194318539","2022","76410","8100","21956","44078","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Shewa","0",null,"Ankober","18541","ADM3","Ankober","18541","ETH0194318541","2022","97762","10363","28091","56395","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Shewa","0",null,"Antsokiya","18542","ADM3","Antsokiya","18542","ETH0194318542","2022","68207","7230","19599","39345","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Afar","1942","Zone 3 (Gabi Rasu)","0",null,"Arguba Special","18543","ADM3","Arguba Special","18543","ETH0194218543","2022","28655","3037","8234","16530","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","4"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Oromia","0",null,"Artuma Fursi","18544","ADM3","Artuma Fursi","18544","ETH0194318544","2022","103836","11007","29837","59898","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Shewa","0",null,"Assagirt","18545","ADM3","Assagirt","18545","ETH0194318545","2022","59123","6267","16989","34106","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","East Gojam","0",null,"Awabel","18546","ADM3","Awabel","18546","ETH0194318546","2022","158168","16766","45449","91240","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","West Gojam","0",null,"Bahirdar Zuria","18547","ADM3","Bahirdar Zuria","18547","ETH0194318547","2022","234084","24813","67263","135033","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","West Gojam","0",null,"Bahir Dar Town","18548","ADM3","Bahir Dar Town","18548","ETH0194318548","2022","415781","44073","119472","239847","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Awi","0",null,"Banja","18549","ADM3","Banja","18549","ETH0194318549","2022","90072","9548","25882","51959","Non-endemic","0","0","0","0.0","6","0","0","4","4","0.0","0","0","4","2","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","East Gojam","0",null,"Baso Liben","18550","ADM3","Baso Liben","18550","ETH0194318550","2022","177880","18855","51113","102611","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Shewa","0",null,"Basona Worena","18551","ADM3","Basona Worena","18551","ETH0194318551","2022","102139","10827","29349","58920","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Oromia","0",null,"Bati","18552","ADM3","Bati","18552","ETH0194318552","2022","99516","10549","28595","57407","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Oromia","0",null,"Bati Town","18553","ADM3","Bati Town","18553","ETH0194318553","2022","42782","4535","12293","24679","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Shewa","0",null,"Berehet","18554","ADM3","Berehet","18554","ETH0194318554","2022","46392","4918","13331","26762","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Gondar","0",null,"Beyeda","18555","ADM3","Beyeda","18555","ETH0194318555","2022","99803","10579","28678","57572","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","East Gojam","0",null,"Bibugn","18556","ADM3","Bibugn","18556","ETH0194318556","2022","101107","10717","29053","58325","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Wello","0",null,"Bugna","18558","ADM3","Bugna","18558","ETH0194318558","2022","98423","10433","28281","56776","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","West Gojam","0",null,"Bure Town","18559","ADM3","Bure Town","18559","ETH0194318559","2022","69858","7405","20073","40298","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","West Gojam","0",null,"Bure (Amhara)","18560","ADM3","Bure (Amhara)","18560","ETH0194318560","2022","137784","14605","39591","79482","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Awi","0",null,"Chagni Town","18561","ADM3","Chagni Town","18561","ETH0194318561","2022","54405","5767","15633","31384","Non-endemic","0","0","0","0.0","7","0","0","5","4","0.0","0","0","5","1","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","East Gojam","0",null,"Debre Elias","18563","ADM3","Debre Elias","18563","ETH0194318563","2022","111007","11767","31897","64035","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","East Gojam","0",null,"Debre Markos Town","18564","ADM3","Debre Markos Town","18564","ETH0194318564","2022","183159","19415","52630","105657","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","South Wello","0",null,"Dessie Zuria","18565","ADM3","Dessie Zuria","18565","ETH0194318565","2022","187810","19908","53966","108340","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Gondar","0",null,"Dabat","18566","ADM3","Dabat","18566","ETH0194318566","2022","196190","20796","56374","113174","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Awi","0",null,"Dangila","18567","ADM3","Dangila","18567","ETH0194318567","2022","145430","15416","41789","83893","Non-endemic","0","0","0","0.0","6","0","0","4","4","0.0","0","0","4","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Awi","0",null,"Dangila Town","18568","ADM3","Dangila Town","18568","ETH0194318568","2022","63618","6744","18280","36698","Non-endemic","0","0","0","0.0","4","0","0","3","3","0.0","0","0","3","3","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","Oromia","0",null,"Dewa Harewa","18569","ADM3","Dewa Harewa","18569","ETH0194318569","2022","53635","5685","15412","30940","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Wello","0",null,"Dawunt","18570","ADM3","Dawunt","18570","ETH0194318570","2022","83148","8814","23892","47965","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Gondar","0",null,"Debark","18571","ADM3","Debark","18571","ETH0194318571","2022","166807","17682","47931","96224","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Ethiopia","17","ET","ET","ETH","Amhara","1943","North Gondar","0",null,"Debark Town","18572","ADM3","Debark Town","18572","ETH0194318572","2022","35344","3747","10156","20389","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
